ID,Name,Start Date,End Date,Termination Type,Department,Location
61327849,Preston Kim,2019-12-10,,,Sales,"Philadelphia, Pennsylvania"
86644470,Maria Williams,2020-11-07,,,Accounting,Dallas (TX)
50012499,Cynthia Jackson,2020-01-20,2023-01-03,Involuntary,Customer Service,San Diego (CA)
42550734,Paul Cruz Jr.,2022-11-24,2023-03-01,Involuntary,Engineering,Phoenix (AZ)
68092371,Christopher Black,2022-12-04,,,IT,Phoenix (AZ)
03460154,Nicholas Long,2022-10-09,,,Engineering,AZ - Phoenix
60653841,Carla Patterson,2021-02-13,,,Engineering,"Chicago, IL"
62820593,Devon Flores,2020-06-16,,,IT,"Dallas, Texas"
20743798,Howard Norman,2021-09-26,2022-07-10,Voluntary,Accounting,"San Diego, CA"
68524573,Stephen Martinez,2022-02-23,,,Customer Service,Phoenix (AZ)
25843039,Richard Schmidt,2023-08-27,,,Accounting,San Diego (California)
52163069,Timothy Perez,2023-11-29,,,Marketing,"Chicago, Illinois"
47535514,Wyatt Townsend II,2019-09-01,,,IT,"Los Angeles, California"
06772092,Shaun Wood,2023-03-16,2023-08-03,Involuntary,Accounting,"San Jose, CA"
80215043,Natalie Blevins,2020-12-13,2021-02-01,Involuntary,Customer Service,"San Antonio, TX"
93392655,Shane Alvarez,2022-04-13,2023-12-29,Involuntary,Accounting,"New York, New York"
38559356,Stacy Johnson,2019-06-05,,,Engineering,"Phoenix, Arizona"
56178936,Kimberly Obrien,2022-09-11,,,Engineering,"Dallas, TX"
21198493,Mr. Jeffrey Duncan,2020-08-06,,,Sales,"Dallas, Texas"
86020670,Derek Coleman,2020-07-18,,,Accounting,Phoenix (Arizona)
77949715,Joseph Moon,2021-02-11,2022-03-29,Voluntary,Sales,Los Angeles (California)
26738453,James Morgan,2023-08-04,2023-11-16,Involuntary,Accounting,Texas - San Antonio
43518078,Janice Clay,2022-01-21,2022-10-12,Involuntary,IT,New York - New York
15364078,Emily Martin,2020-02-13,2020-09-29,Voluntary,Customer Service,"Houston, TX"
42869026,Cathy Thomas,2019-04-29,2019-07-30,Voluntary,Accounting,Arizona - Phoenix
40486215,Richard Sweeney,2019-04-14,2022-12-07,Involuntary,Accounting,"Phoenix, Arizona"
93151265,Michael Farmer,2022-12-29,,,Customer Service,"Philadelphia, Pennsylvania"
09668170,Carl Pennington,2023-02-19,2023-02-23,Voluntary,IT,"San Diego, CA"
44965271,Nancy Liu,2021-01-25,2023-01-22,Voluntary,Marketing,"Chicago, Illinois"
18311410,Gary Morgan,2019-12-18,2022-06-07,Voluntary,IT,Houston (Texas)
80683907,Charles Ramos,2020-09-21,2022-08-08,Voluntary,Customer Service,"San Diego, California"
65609380,Nicholas Richardson,2020-03-06,2022-05-04,Voluntary,Sales,"San Jose, CA"
23574012,Crystal Garcia,2022-05-02,2022-08-07,Involuntary,Engineering,"San Jose, California"
80643208,Travis Marsh,2023-10-22,2023-10-29,Involuntary,Marketing,"Philadelphia, Pennsylvania"
64279672,Alexander Hunt,2020-02-24,,,Customer Service,"San Diego, CA"
34926670,Peter Davis,2021-07-14,2021-09-28,Involuntary,Engineering,"San Antonio, TX"
74479106,Holly Floyd,2020-04-07,,,Accounting,"Dallas, Texas"
57325183,Cynthia Moore,2019-10-26,2023-03-23,Involuntary,IT,Dallas (Texas)
65845288,Timothy Jordan,2020-02-11,2023-05-02,Voluntary,Marketing,"Houston, Texas"
74797763,Caleb Ponce,2022-10-12,2023-07-30,Voluntary,Sales,San Jose (California)
72445336,Shawn Santos,2023-08-07,,,Accounting,"San Antonio, TX"
57163633,Benjamin Castillo,2022-07-05,,,Engineering,San Jose (CA)
37035620,Kyle Burke,2019-04-14,2021-08-18,Voluntary,Sales,"San Jose, California"
21643242,Michelle Gross,2022-07-04,2023-06-20,Voluntary,Engineering,"Philadelphia, PA"
51369076,David Hernandez,2021-05-05,2022-01-26,Involuntary,Accounting,"Dallas, Texas"
23607111,Kim Morrow,2022-04-04,,,Customer Service,"Dallas, TX"
86493864,Yvonne Murray,2020-01-30,,,Sales,"Chicago, IL"
20068184,Elizabeth Graham,2022-02-21,,,IT,"Los Angeles, California"
06729991,Cynthia Morris,2023-01-10,,,Engineering,Houston (TX)
37711415,Jennifer Sanchez,2020-08-08,2022-12-08,Voluntary,Accounting,San Jose (California)
12960659,Lisa Grant,2019-12-11,2021-09-22,Involuntary,Engineering,"San Diego, CA"
47232975,Tyler Russell,2021-01-10,,,Engineering,"Chicago, Illinois"
17969239,Peggy Mendoza,2023-05-04,,,Customer Service,"San Diego, California"
77984621,Jonathan Phillips,2022-10-14,,,Sales,"New York, NY"
97649458,Billy Cross,2022-04-10,2022-06-18,Voluntary,Engineering,"San Antonio, TX"
23813701,Ryan Kaiser,2020-03-03,2022-07-24,Involuntary,Sales,Dallas (Texas)
79678351,John Banks,2021-07-12,,,Sales,California - San Jose
13556183,Amy Silva,2023-05-12,2023-08-16,Involuntary,IT,"San Antonio, Texas"
84129143,Richard Hensley,2020-12-12,2021-08-28,Involuntary,Accounting,"Chicago, IL"
19242469,Reginald Brown,2022-09-10,,,IT,Texas - Houston
30137083,Scott Bradley,2023-12-26,,,Marketing,CA - San Jose
69703657,Michelle Prince,2019-03-22,,,Sales,"San Antonio, Texas"
81804603,Mary Campbell,2020-11-05,2022-09-04,Involuntary,Marketing,NY - New York
30868839,Shannon Hill,2020-12-24,,,Sales,San Antonio (Texas)
82150985,Felicia Thompson,2022-12-18,2023-07-05,Involuntary,Marketing,"San Jose, California"
91688772,Rebecca Hoover,2023-11-21,2023-11-29,Involuntary,IT,"Phoenix, Arizona"
85875953,Lisa Thompson,2019-05-19,,,Marketing,"Houston, TX"
92348127,Sarah Collins,2023-05-14,2023-12-01,Voluntary,Customer Service,CA - San Jose
94022326,Jennifer Williams,2023-03-04,2023-04-27,Involuntary,IT,Dallas (Texas)
97351368,Maria Roberts,2020-04-10,2023-07-11,Involuntary,IT,Phoenix (AZ)
12927032,Eric Jordan,2019-11-06,,,Marketing,California - Los Angeles
45246431,Dr. Melissa Sullivan DDS,2022-06-02,,,Marketing,San Jose (California)
35050545,Kelsey Lewis,2020-09-25,2021-10-21,Voluntary,Sales,"San Diego, California"
33534653,Mark Maddox,2019-09-02,,,IT,Chicago (Illinois)
21505335,Daniel Bruce,2019-07-31,2020-06-16,Involuntary,IT,"San Diego, California"
82518346,Theodore Long,2019-03-31,2022-01-15,Voluntary,IT,"Los Angeles, California"
64300931,William Martinez,2022-12-01,2023-09-09,Involuntary,IT,Pennsylvania - Philadelphia
26950222,David Reynolds,2022-08-20,2023-11-18,Voluntary,Marketing,"New York, New York"
50435320,Crystal Duke,2023-08-04,,,Customer Service,Houston (Texas)
63228802,Laura Lucero,2021-03-25,2022-07-07,Voluntary,IT,Phoenix (Arizona)
50547292,Heather Bradford,2022-05-19,,,Customer Service,"San Diego, CA"
59549528,Nancy Webb,2021-07-11,,,Engineering,"Chicago, Illinois"
03446500,Kimberly Fritz,2020-05-03,,,Marketing,"Los Angeles, California"
40484138,Kim Lopez,2020-11-27,2023-07-26,Involuntary,Sales,"Philadelphia, Pennsylvania"
99617473,Alexis Snyder,2022-11-01,,,IT,"Houston, TX"
51196707,Michael Serrano,2022-04-10,,,Marketing,Houston (Texas)
67959069,Michelle Summers,2022-01-17,,,Marketing,Dallas (TX)
80535107,Kathy Hull,2023-12-02,2023-12-03,Involuntary,Sales,"New York, NY"
61453008,Allen Hunt,2020-07-13,2023-01-30,Involuntary,IT,New York (NY)
57186361,Shaun Henderson,2019-03-29,2023-03-24,Involuntary,Customer Service,"Los Angeles, California"
24212414,Melissa Williams,2019-05-13,,,IT,TX - San Antonio
67303493,Kelly Martin,2023-10-23,2023-11-13,Voluntary,Accounting,"Phoenix, AZ"
18268623,Lisa Lopez MD,2020-02-05,2020-12-28,Involuntary,Accounting,"Chicago, Illinois"
19208936,Dale Heath,2019-10-22,,,Accounting,Philadelphia (Pennsylvania)
71721579,Nathan Lang,2021-01-10,2021-01-17,Voluntary,Engineering,San Antonio (Texas)
46785210,Sarah Martin,2019-03-09,2019-12-30,Voluntary,Accounting,New York (New York)
34738320,Mario Peters,2021-02-06,,,Marketing,"New York, New York"
97587204,Billy Williams,2021-03-13,,,Marketing,"Dallas, Texas"
52559854,Nathaniel Walter,2019-12-09,2022-09-10,Involuntary,Sales,Dallas (TX)
73765078,Hannah Marquez,2019-12-23,,,Sales,Houston (Texas)
37983443,Kathryn Price,2020-03-28,2023-03-30,Involuntary,Customer Service,"New York, NY"
16247736,Jose Ramirez,2023-07-08,2023-07-09,Involuntary,Marketing,San Antonio (Texas)
30657784,Christopher Gay,2019-05-01,2021-10-22,Voluntary,Marketing,San Jose (California)
24374442,Christopher Roy,2022-09-08,,,Customer Service,San Jose (CA)
84914384,Beth Cross,2019-11-09,2021-09-13,Voluntary,Accounting,Los Angeles (CA)
02267068,Omar Johnson,2021-12-18,2023-04-11,Voluntary,Accounting,Los Angeles (CA)
27776760,Kevin Solis,2021-01-03,2023-04-16,Involuntary,Marketing,"Philadelphia, Pennsylvania"
95776677,Hunter Robinson,2019-02-20,2023-05-29,Voluntary,Sales,"San Jose, California"
86087849,Kyle Brown,2021-12-10,,,Accounting,Philadelphia (Pennsylvania)
38526474,Erika Weaver,2023-07-23,2023-12-22,Involuntary,Customer Service,"Chicago, Illinois"
21918944,Jonathan Miller,2020-12-06,,,Engineering,Houston (TX)
97214604,Lori Little,2019-09-13,,,Sales,"New York, New York"
76868380,David Morse Jr.,2020-05-05,,,Accounting,"New York, New York"
46790373,David Roach,2022-10-07,2023-05-16,Voluntary,IT,Phoenix (Arizona)
20395331,Carlos Castillo,2019-03-22,,,Sales,Dallas (TX)
46662764,Christopher Harrison,2022-09-10,,,IT,New York (NY)
33077930,Cameron White,2019-09-14,,,Marketing,Texas - Dallas
99274853,Lisa Ramirez,2021-09-22,2023-05-04,Involuntary,IT,"Phoenix, Arizona"
17655790,Mary Atkinson,2019-12-16,2023-10-11,Voluntary,IT,"New York, NY"
09868992,Maria Garcia,2021-06-10,,,Customer Service,"New York, New York"
80065353,Gina Brennan,2023-10-19,,,Marketing,"Houston, Texas"
86911785,Scott Alexander,2019-03-15,,,Marketing,"Los Angeles, California"
85655119,Danielle Nelson,2022-03-04,2023-09-10,Involuntary,Marketing,"Houston, Texas"
69276027,Shawn Brooks,2019-08-14,,,Sales,"Chicago, Illinois"
61662964,Shannon Jones,2021-05-24,2023-09-12,Voluntary,Sales,"Los Angeles, CA"
53795150,Erin Jacobs,2021-07-20,2022-08-28,Voluntary,Sales,"New York, New York"
49113509,Jeffrey Watts,2021-11-19,2021-12-26,Voluntary,Sales,New York (New York)
13335152,Christina Washington,2019-09-12,2021-05-10,Voluntary,Accounting,"Houston, TX"
40291468,Courtney Sanders,2021-12-27,,,Customer Service,"Dallas, Texas"
33829710,Ashley Shepard,2022-12-03,,,Marketing,"Philadelphia, Pennsylvania"
74386124,Matthew Patton,2020-02-07,2020-06-13,Involuntary,Marketing,"Chicago, Illinois"
25369972,Eric Anderson,2019-11-25,,,Sales,CA - Los Angeles
76424056,Wendy Perez,2023-10-04,2023-12-15,Voluntary,Marketing,IL - Chicago
62371132,Paul Anderson,2019-02-02,2022-09-19,Involuntary,Customer Service,"San Diego, CA"
49781519,Jeffery Nguyen,2021-05-09,2022-12-01,Involuntary,Accounting,Texas - Houston
66619602,Rhonda Patterson,2023-11-15,,,Sales,Los Angeles (CA)
33999061,Mr. Jacob Moore,2021-03-08,,,Customer Service,Dallas (Texas)
21599505,Kurt Martinez,2022-04-30,2023-07-28,Voluntary,Engineering,"New York, NY"
63123516,Jason Nixon,2020-09-13,2022-12-12,Voluntary,Marketing,San Antonio (TX)
94695463,Joshua Gonzalez,2019-12-16,,,IT,Houston (Texas)
62073913,Diana Sloan,2019-06-11,,,Sales,"San Diego, CA"
53424010,Tammy Scott,2019-08-26,,,Customer Service,"San Antonio, Texas"
86551757,Steven Moore,2019-05-24,,,Sales,AZ - Phoenix
37785388,John Gallagher,2019-01-26,,,Sales,San Jose (CA)
26770528,Paul Sheppard,2020-05-19,,,Engineering,"San Diego, California"
56808293,Ronald Marshall,2023-08-18,2023-10-02,Voluntary,Marketing,"Chicago, Illinois"
99526160,Frank Foster,2019-03-17,2022-11-05,Involuntary,Customer Service,"Phoenix, AZ"
01898962,Sarah Thompson,2021-04-29,,,Marketing,Dallas (Texas)
31701675,Christopher Howard,2020-01-20,2022-09-21,Involuntary,Customer Service,"San Diego, CA"
47364778,Paige Hernandez,2023-10-19,,,Customer Service,San Antonio (TX)
67144076,Kari Lloyd,2020-09-01,,,Accounting,"Philadelphia, Pennsylvania"
00241311,Randy Phillips,2020-09-25,,,Marketing,Los Angeles (California)
50703289,Manuel Taylor,2022-08-25,,,IT,"Dallas, Texas"
01658960,Nathan Stanley,2022-09-14,,,Accounting,"Chicago, Illinois"
61436849,Jacqueline Webb,2021-04-06,2023-01-29,Voluntary,Accounting,"New York, NY"
99000739,Larry Rivera,2021-11-27,,,Accounting,"Los Angeles, California"
10064610,Olivia Rodriguez,2019-10-01,,,Sales,"Phoenix, Arizona"
42910692,Katherine Stark,2019-09-12,,,Customer Service,TX - Houston
09282320,James Silva,2021-12-25,,,IT,San Diego (California)
22629882,Sarah Nelson,2021-02-03,2023-07-30,Voluntary,Customer Service,"Dallas, Texas"
77049596,Marie Thompson,2020-05-07,,,Customer Service,Houston (Texas)
28582042,Allison Clay,2023-08-30,2023-09-20,Involuntary,Engineering,Phoenix (AZ)
87629788,Cathy Hess,2020-06-12,2021-07-26,Voluntary,Marketing,"Dallas, TX"
78769734,Ronald Gonzalez,2021-08-26,2022-08-21,Voluntary,Marketing,"Chicago, IL"
23620337,Christina Wiley,2020-09-08,,,Accounting,"San Diego, California"
77295014,Kathleen Lopez,2020-06-10,2022-12-19,Involuntary,Marketing,New York (New York)
05239399,Christopher Shelton,2020-08-06,,,IT,"San Antonio, TX"
13656929,Kenneth Bailey DDS,2023-05-22,2023-10-12,Voluntary,Engineering,San Jose (California)
99658125,Amber Williams,2019-04-23,2021-02-23,Voluntary,Customer Service,"San Antonio, Texas"
55144510,Nicole Williams,2022-08-23,,,IT,TX - Dallas
65007201,Jose Bennett,2023-08-31,,,Engineering,"Chicago, IL"
84112496,Christina Moon,2020-05-14,2023-05-09,Involuntary,Accounting,TX - San Antonio
76639958,Amy Wong,2023-09-20,2023-11-16,Involuntary,IT,Chicago (IL)
82474716,Aaron Hernandez,2020-04-29,2022-11-18,Voluntary,Marketing,Texas - Houston
75696717,Vanessa Moore,2021-03-17,2023-05-13,Involuntary,Engineering,"Philadelphia, PA"
29260336,Tammy Finley,2023-05-14,2023-11-25,Involuntary,IT,"San Diego, CA"
27947184,Rebecca White,2020-12-02,,,Marketing,Dallas (Texas)
51427804,Timothy Fuentes,2019-10-21,,,Engineering,"San Antonio, Texas"
33105364,James Fernandez,2020-12-28,2021-08-17,Voluntary,Marketing,Philadelphia (PA)
98003835,Joseph Payne,2019-09-28,2022-02-17,Voluntary,Customer Service,"Los Angeles, CA"
50015815,Sara Evans,2019-05-03,,,IT,"Chicago, IL"
58571796,Morgan Valencia,2023-11-06,2023-12-11,Involuntary,Accounting,Dallas (TX)
65249733,Dr. Tyler Adams DVM,2019-05-28,,,IT,Phoenix (AZ)
92676975,Anthony Christensen,2021-08-27,2022-12-20,Voluntary,Marketing,"Dallas, Texas"
68915392,Regina Butler,2022-07-17,2023-06-01,Voluntary,Sales,"Philadelphia, PA"
11316067,Kathryn Shields,2021-04-29,,,Customer Service,"Los Angeles, CA"
11523237,Kimberly Rivera,2019-12-13,,,Marketing,"Dallas, TX"
18956483,Matthew Jackson,2022-01-13,,,Marketing,"San Diego, CA"
31026927,Valerie Roberts,2020-05-26,,,Engineering,Illinois - Chicago
18450514,Katrina Johnson,2021-07-05,,,Sales,San Jose (CA)
02649696,Suzanne Wagner,2020-09-02,,,Sales,Phoenix (AZ)
38488578,Brooke Allison,2021-10-07,,,Sales,"Houston, TX"
55148728,Victor Taylor,2019-12-06,2022-01-16,Involuntary,Marketing,"San Jose, CA"
36072959,Linda Berry,2020-06-26,,,Marketing,"Phoenix, AZ"
41662237,Patrick Buckley,2022-09-11,,,Accounting,"New York, New York"
22364327,Heather Simpson,2020-08-17,2021-03-29,Involuntary,Customer Service,"Phoenix, Arizona"
17709270,Terry Waller,2021-05-16,,,Sales,Philadelphia (PA)
17997625,Natalie Smith,2021-07-28,2023-05-23,Involuntary,Sales,"San Jose, CA"
13905033,Mrs. Felicia Castro DDS,2020-09-04,2020-09-09,Voluntary,IT,San Jose (California)
75678735,Audrey Gomez,2021-10-28,,,Customer Service,"Philadelphia, PA"
86804458,Joshua Rodriguez,2022-12-23,,,IT,Illinois - Chicago
11264833,Kaitlyn Adams,2019-04-10,2021-03-29,Voluntary,IT,"Phoenix, AZ"
32657385,Tyler Baker,2021-04-28,2022-01-30,Voluntary,Engineering,"San Antonio, Texas"
84044393,Debbie Schmidt,2022-11-02,2023-03-21,Voluntary,Accounting,"San Antonio, TX"
10324211,Jessica Adams,2020-06-29,,,Engineering,"San Diego, California"
88077935,Victoria Carpenter,2020-10-22,,,Engineering,Dallas (TX)
01055771,Jennifer Alexander,2023-09-22,,,Engineering,"Dallas, Texas"
35450261,Daniel Benjamin,2020-04-12,,,Customer Service,"Philadelphia, Pennsylvania"
69761255,Michelle Graham,2022-05-18,,,Sales,"Houston, TX"
24465276,Morgan Atkinson,2019-08-03,2021-11-28,Voluntary,Customer Service,"Dallas, TX"
69786362,Kevin Davis,2020-05-07,,,Sales,"Chicago, Illinois"
33101784,Michelle Evans,2020-07-07,,,Engineering,"Philadelphia, Pennsylvania"
51735819,Karla Burton,2022-07-16,,,IT,"Houston, TX"
59069145,Javier Stanley,2019-10-24,2021-08-02,Voluntary,Customer Service,San Diego (CA)
59945656,Christopher Thompson,2019-09-13,2020-12-07,Involuntary,Sales,San Antonio (TX)
37027756,Nicole Lewis,2019-12-05,,,Engineering,"San Diego, California"
03031323,Kristin Graham,2019-02-24,2019-06-13,Voluntary,Accounting,New York (NY)
57495924,Claudia Jordan,2022-02-19,,,IT,Phoenix (Arizona)
71503900,Joseph Day,2023-02-14,,,Engineering,AZ - Phoenix
07195289,Carla Jones,2019-07-18,2020-07-20,Voluntary,Customer Service,"Phoenix, Arizona"
95868111,Kim Williams,2020-08-10,,,Marketing,San Diego (California)
69119464,Alisha Byrd,2021-03-28,2021-10-03,Involuntary,Customer Service,Houston (Texas)
29508246,Charles Baxter,2021-12-14,2022-12-02,Involuntary,IT,Pennsylvania - Philadelphia
71286544,Theresa Williams,2020-01-16,,,Marketing,Los Angeles (California)
92692698,Scott Duke,2019-08-31,,,IT,New York (NY)
23492772,Veronica Simmons,2021-05-06,,,Engineering,TX - Houston
54376228,Mark Townsend,2023-12-13,,,IT,Dallas (Texas)
48399418,Nancy Chavez,2023-01-12,2023-07-24,Voluntary,Customer Service,New York - New York
34392447,Katherine Taylor,2019-01-03,2021-11-26,Involuntary,Sales,Philadelphia (PA)
42265791,George Hall,2020-12-03,2022-07-19,Voluntary,Customer Service,New York - New York
10607152,Lindsay Walker,2022-06-18,,,Marketing,San Jose (California)
97861743,John Whitehead,2020-04-07,2023-05-28,Voluntary,Customer Service,"San Jose, California"
62014396,Katherine Harrison,2021-12-06,2022-02-09,Voluntary,Marketing,Houston (Texas)
85044079,Paula Lee,2023-03-20,2023-05-31,Involuntary,Accounting,CA - San Jose
56867701,Luis Wilson,2020-03-27,,,IT,San Jose (California)
38124319,Heather Hess,2021-07-30,,,Accounting,California - Los Angeles
40924658,Tim West,2020-08-28,2022-12-05,Involuntary,Marketing,"Dallas, Texas"
12799249,Dylan Contreras,2019-10-16,,,IT,Los Angeles (California)
42493027,Patrick Perez,2021-07-15,2022-06-21,Voluntary,Marketing,San Antonio (TX)
84538676,Debra Blackburn,2022-06-01,,,Customer Service,San Jose (CA)
66265011,Brian Mejia,2020-02-26,2021-10-05,Voluntary,Accounting,New York - New York
12138760,Daniel Miller,2023-03-19,2023-05-05,Involuntary,Sales,"San Diego, CA"
27570831,Nicholas Pace,2023-07-08,2023-11-23,Involuntary,Marketing,Chicago (Illinois)
79736044,Michael Brown,2020-09-06,,,Customer Service,Phoenix (Arizona)
19790090,Lisa Hall,2020-06-07,,,IT,"Dallas, Texas"
74905123,Angel Aguirre,2023-04-22,,,Engineering,Houston (TX)
04670639,Daniel Williams,2023-08-28,,,Customer Service,New York (NY)
84903892,Sherri Logan,2022-09-22,,,Customer Service,"Philadelphia, Pennsylvania"
64245344,Charles Scott,2020-08-13,,,Engineering,"San Jose, California"
40569670,Rebecca Kelly,2020-07-06,,,Engineering,"Philadelphia, Pennsylvania"
04925406,Misty Garcia,2020-10-13,,,Accounting,"Los Angeles, CA"
73212335,Elizabeth Matthews,2019-02-13,2022-02-06,Voluntary,Engineering,"San Diego, CA"
14366126,Jake Campbell,2023-03-23,2023-10-08,Voluntary,Accounting,"Philadelphia, Pennsylvania"
41154242,Megan Green,2020-04-29,,,Customer Service,"San Antonio, TX"
49066129,Donald Bryan,2020-04-24,,,Engineering,Phoenix (Arizona)
14290225,Jillian Carrillo,2019-07-07,2019-11-05,Involuntary,Sales,Arizona - Phoenix
87766065,Barbara Wagner,2023-06-21,2023-10-23,Voluntary,IT,Phoenix (AZ)
99296452,Amy Knight,2020-07-24,,,Marketing,"San Antonio, Texas"
03017250,Linda Johnson,2019-02-20,2022-03-21,Involuntary,Customer Service,"Chicago, Illinois"
05885671,Stacy Garcia,2019-10-19,,,Sales,"San Antonio, Texas"
69786820,Madeline Boyle,2021-05-19,2023-04-10,Voluntary,Sales,"San Diego, California"
19944140,Kimberly Morrison,2022-03-23,,,Accounting,"Philadelphia, PA"
72292090,Scott Thompson,2022-06-10,,,Accounting,"Phoenix, AZ"
45030549,Andrew Blake,2020-05-15,,,Accounting,"Houston, TX"
68140960,Joseph Mayer,2019-06-20,,,Accounting,"San Antonio, TX"
22409389,Shannon Sosa,2020-08-07,2021-05-29,Involuntary,Accounting,"Phoenix, Arizona"
13746102,John Jackson,2022-01-13,2023-06-13,Involuntary,Sales,"Dallas, Texas"
38242380,Hannah Martin,2023-11-02,,,IT,"San Diego, California"
84226032,Thomas Morse,2022-06-27,,,Customer Service,"New York, NY"
63013962,Theresa Torres,2019-12-31,,,IT,San Jose (California)
92887861,Glenn Ford,2022-08-18,,,Engineering,San Antonio (TX)
54614194,Arthur Stout,2019-09-01,,,Sales,"Phoenix, Arizona"
25074183,Peter Shepherd,2019-11-13,2021-03-31,Involuntary,IT,New York - New York
05028558,Stephen White,2022-03-20,,,Engineering,"Chicago, Illinois"
61275586,Laura Green,2021-12-05,2021-12-18,Voluntary,Engineering,"Los Angeles, California"
72381740,Jamie Romero,2021-03-24,2022-01-22,Involuntary,Sales,"Phoenix, Arizona"
85482293,Gregory Johnson,2021-05-13,,,Accounting,Arizona - Phoenix
27949251,Dr. Heather Johnson PhD,2022-12-27,,,IT,"Houston, TX"
51210253,Autumn Hill,2022-12-23,,,Sales,"Houston, TX"
98373679,Donna Snyder,2019-12-28,,,Marketing,"San Antonio, TX"
40814429,Melanie Griffith,2021-05-03,,,Engineering,Philadelphia (PA)
90681153,Casey Gillespie,2019-12-04,,,Sales,"Philadelphia, Pennsylvania"
18762705,Loretta Miller,2019-01-19,2022-01-10,Voluntary,IT,"Phoenix, AZ"
69937265,Wayne Parker,2020-11-12,,,Accounting,"Chicago, IL"
60855701,Megan Young,2021-03-22,2023-01-10,Voluntary,Engineering,"Dallas, Texas"
43476322,Gloria Dunlap,2023-04-26,,,Customer Service,"Houston, TX"
63360325,Angela Smith,2019-04-04,,,Customer Service,"Phoenix, Arizona"
37940249,James Davenport,2020-11-03,,,Marketing,PA - Philadelphia
67752406,Michael Curtis,2019-05-14,,,Accounting,"San Jose, CA"
42530678,Anthony Simmons,2021-11-01,,,Sales,Houston (TX)
82332961,Larry Pitts,2020-10-20,2022-08-24,Voluntary,Accounting,Chicago (IL)
56507826,Daniel Phillips,2022-02-21,2022-06-11,Involuntary,Engineering,Phoenix (Arizona)
99113086,Clarence Wood,2023-01-29,2023-07-24,Voluntary,Sales,Phoenix (AZ)
92018489,Tammy Williams,2020-11-23,2023-11-20,Involuntary,Sales,"Dallas, Texas"
87380688,Jerry Davenport,2020-02-29,2022-02-01,Involuntary,IT,San Diego (California)
26830449,Christopher Jones,2023-12-31,2023-12-31,Involuntary,Marketing,"Philadelphia, Pennsylvania"
65746105,Valerie Benson,2022-03-09,2022-04-18,Involuntary,Sales,San Antonio (Texas)
12340151,Jose Smith,2020-10-05,,,IT,"San Diego, CA"
96760857,Jacob Wu,2022-04-07,,,Sales,"New York, New York"
83089653,Amanda Bishop,2021-07-13,,,Sales,Philadelphia (PA)
15446484,Katherine Mccormick,2023-07-04,2023-10-29,Voluntary,Sales,Chicago (Illinois)
65661111,Anthony Morton,2021-10-18,,,Engineering,Dallas (Texas)
07028381,Shaun Meyer DDS,2019-02-11,,,IT,"San Diego, California"
08593411,Kathryn Snyder,2022-03-23,2022-11-01,Involuntary,IT,Los Angeles (California)
53516660,Jason Hayes,2021-01-27,2022-06-25,Involuntary,Accounting,"San Jose, California"
63411377,Mitchell Deleon,2022-06-21,,,Sales,Houston (Texas)
77206789,Wendy Miller,2019-05-18,,,Customer Service,"San Diego, CA"
31880764,Tamara Harris,2021-05-06,2023-10-15,Voluntary,Sales,"Philadelphia, Pennsylvania"
29410943,Adam Arnold,2020-11-30,2021-12-23,Involuntary,Engineering,"San Jose, CA"
91161267,Kyle Williams,2019-05-10,2019-05-28,Involuntary,IT,"Philadelphia, PA"
39711320,Regina Mitchell,2022-12-16,,,Customer Service,"San Antonio, Texas"
13161946,Jaime Lewis,2020-10-24,,,Customer Service,New York (NY)
11457411,Stephen Young,2020-09-06,,,Customer Service,"San Antonio, TX"
85048564,Tammy Duncan,2021-11-29,,,Marketing,"San Jose, CA"
05140968,Jennifer Perez PhD,2022-01-22,,,Engineering,"San Antonio, Texas"
98186337,Donald Gomez,2023-05-20,,,Customer Service,San Jose (California)
59580375,John Johnson,2020-09-06,,,Accounting,San Diego (California)
34042009,Kimberly Lee,2022-07-18,,,Engineering,"Phoenix, AZ"
17758596,Katie Suarez,2021-04-10,2023-01-29,Involuntary,Marketing,New York (New York)
99597223,Michael Olsen,2020-02-14,2023-01-29,Involuntary,IT,"Philadelphia, PA"
15917806,Jeremy Schmidt,2019-01-12,,,IT,"New York, New York"
90762666,Patrick Norris,2020-12-17,,,Accounting,"Houston, Texas"
95482623,Mark Taylor Jr.,2023-08-21,2023-09-04,Voluntary,Accounting,"Los Angeles, California"
63868131,Jeffrey Smith,2019-09-20,2023-07-17,Involuntary,Customer Service,Los Angeles (California)
53765181,Miss Kimberly Holloway,2021-02-15,2023-08-23,Involuntary,Marketing,"New York, New York"
51883770,David Washington,2019-08-19,,,Sales,San Diego (California)
66319265,Robert Walker PhD,2021-06-03,2022-03-04,Involuntary,Accounting,"Los Angeles, CA"
98707619,James Morales DVM,2023-08-23,2023-11-05,Voluntary,Marketing,"Philadelphia, PA"
65425093,William Mitchell,2022-10-25,2023-02-03,Involuntary,Engineering,"San Antonio, Texas"
61749630,Cheryl Petersen,2023-01-07,,,Customer Service,"New York, NY"
95449931,Dr. Jeffrey Valentine,2020-02-14,,,Marketing,"Chicago, Illinois"
41837853,Matthew Moore,2019-08-07,2020-05-02,Voluntary,Marketing,Los Angeles (CA)
55782200,Dylan Brown,2019-04-24,,,Engineering,San Diego (CA)
22898617,Jeremy Clayton,2021-11-05,,,IT,TX - Houston
76844837,Laura Johnson,2020-07-15,,,Sales,Pennsylvania - Philadelphia
